summary,SPSCQueue4,119666388
summary,SPSCQueue4,119272480
summary,SPSCQueue4,119538613
summary,SPSCQueue4,119628388
summary,SPSCQueue4,119247974
summary,SPSCQueue4,119566438
summary,SPSCQueue4,119535413
summary,SPSCQueue4,119936844
summary,SPSCQueue4,119817594
summary,SPSCQueue4,114082807
summary,SPSCQueue4,114430386
summary,SPSCQueue4,119136697
summary,SPSCQueue4,114024074
summary,SPSCQueue4,119712835
summary,SPSCQueue4,112315771
summary,SPSCQueue4,119678722
summary,SPSCQueue4,109398210
summary,SPSCQueue4,119799630
summary,SPSCQueue4,119740680
summary,SPSCQueue4,118997062
summary,SPSCQueue4,119108669
summary,SPSCQueue4,119376964
summary,SPSCQueue4,114091853
summary,SPSCQueue4,118916936
summary,SPSCQueue4,119076071
summary,SPSCQueue4,118702693
summary,SPSCQueue4,119400719
summary,SPSCQueue5,96079033
summary,SPSCQueue5,95640538
summary,SPSCQueue5,95569836
summary,SPSCQueue5,97697598
summary,SPSCQueue5,95922031
summary,SPSCQueue5,97322517
summary,SPSCQueue5,96306406
summary,SPSCQueue5,96722315
summary,SPSCQueue5,96344867
summary,SPSCQueue5,96174247
summary,SPSCQueue5,96572458
summary,SPSCQueue5,96089836
summary,SPSCQueue5,96128373
summary,SPSCQueue5,96183388
summary,SPSCQueue5,97591933
summary,SPSCQueue5,97398809
summary,SPSCQueue5,97253197
summary,SPSCQueue5,96446111
summary,SPSCQueue5,96118466
summary,SPSCQueue5,96487788
summary,SPSCQueue5,95736498
summary,SPSCQueue5,96131744
summary,SPSCQueue5,97485992
summary,SPSCQueue5,95812256
summary,SPSCQueue5,95671285
summary,SPSCQueue5,96352796
summary,SPSCQueue5,96117427
summary,SPSCQueue5,95029034
summary,SPSCQueue5,95529175
summary,SPSCQueue5,96536983
summary,Cross Core
summary,P1C1QueueOriginal3,46767707
summary,P1C1QueueOriginal3,122225611
summary,P1C1QueueOriginal3,129119610
summary,P1C1QueueOriginal3,123880254
summary,P1C1QueueOriginal3,121386240
summary,P1C1QueueOriginal3,116976166
summary,P1C1QueueOriginal3,121846332
summary,P1C1QueueOriginal3,107000376
summary,P1C1QueueOriginal3,135720152
summary,P1C1QueueOriginal3,130517475
summary,P1C1QueueOriginal3,118969521
summary,P1C1QueueOriginal3,97063152
summary,P1C1QueueOriginal3,139163876
summary,P1C1QueueOriginal3,108947223
summary,P1C1QueueOriginal3,119145544
summary,P1C1QueueOriginal3,96826339
summary,P1C1QueueOriginal3,128700677
summary,P1C1QueueOriginal3,98039909
summary,P1C1QueueOriginal3,101300446
summary,P1C1QueueOriginal3,95072780
summary,P1C1QueueOriginal3,122885102
summary,P1C1QueueOriginal3,131408084
summary,P1C1QueueOriginal3,112199877
summary,P1C1QueueOriginal3,129140649
summary,P1C1QueueOriginal3,139206277
summary,P1C1QueueOriginal3,128695507
summary,P1C1QueueOriginal3,102514125
summary,P1C1QueueOriginal3,138940969
summary,P1C1QueueOriginal3,113493580
summary,P1C1QueueOriginal3,129749556
summary,P1C1QueueOriginal3PadData,126686771
summary,P1C1QueueOriginal3PadData,128140380
summary,P1C1QueueOriginal3PadData,48061809
summary,P1C1QueueOriginal3PadData,126500485
summary,P1C1QueueOriginal3PadData,132990111
summary,P1C1QueueOriginal3PadData,108148086
summary,P1C1QueueOriginal3PadData,127762581
summary,P1C1QueueOriginal3PadData,119531732
summary,P1C1QueueOriginal3PadData,116183522
summary,P1C1QueueOriginal3PadData,125626049
summary,P1C1QueueOriginal3PadData,130253181
summary,P1C1QueueOriginal3PadData,105512448
summary,P1C1QueueOriginal3PadData,106970883
summary,P1C1QueueOriginal3PadData,124515807
summary,P1C1QueueOriginal3PadData,127183600
summary,P1C1QueueOriginal3PadData,106767916
summary,P1C1QueueOriginal3PadData,111188718
summary,P1C1QueueOriginal3PadData,118462446
summary,P1C1QueueOriginal3PadData,117926990
summary,P1C1QueueOriginal3PadData,132840241
summary,P1C1QueueOriginal3PadData,128306708
summary,P1C1QueueOriginal3PadData,111456723
summary,P1C1QueueOriginal3PadData,116342640
summary,P1C1QueueOriginal3PadData,40884523
summary,P1C1QueueOriginal3PadData,112034962
summary,P1C1QueueOriginal3PadData,120970794
summary,P1C1QueueOriginal3PadData,130135249
summary,P1C1QueueOriginal3PadData,114323124
summary,P1C1QueueOriginal3PadData,110145123
summary,P1C1QueueOriginal3PadData,109972726
summary,SPSCQueue1,144469964
summary,SPSCQueue1,132154053
summary,SPSCQueue1,107017452
summary,SPSCQueue1,106829862
summary,SPSCQueue1,94747401
summary,SPSCQueue1,124408300
summary,SPSCQueue1,61523652
summary,SPSCQueue1,138555314
summary,SPSCQueue1,105821729
summary,SPSCQueue1,80315984
summary,SPSCQueue1,108912038
summary,SPSCQueue1,75612921
summary,SPSCQueue1,81199343
summary,SPSCQueue1,75125917
summary,SPSCQueue1,59455009
summary,SPSCQueue1,107033447
summary,SPSCQueue1,58154745
summary,SPSCQueue1,102755994
summary,SPSCQueue1,104424735
summary,SPSCQueue1,99982229
summary,SPSCQueue1,158883787
summary,SPSCQueue1,75058384
summary,SPSCQueue1,70645619
summary,SPSCQueue1,111431295
summary,SPSCQueue1,108565540
summary,SPSCQueue1,109283117
summary,SPSCQueue1,56969841
summary,SPSCQueue1,61923883
summary,SPSCQueue1,109431621
summary,SPSCQueue1,55943587
summary,SPSCQueue2,81776659
summary,SPSCQueue2,99446774
summary,SPSCQueue2,131052613
summary,SPSCQueue2,65633488
summary,SPSCQueue2,147351676
summary,SPSCQueue2,117812677
summary,SPSCQueue2,117069396
summary,SPSCQueue2,68164104
summary,SPSCQueue2,65079788
summary,SPSCQueue2,117816382
summary,SPSCQueue2,134418659
summary,SPSCQueue2,117332753
summary,SPSCQueue2,100695500
summary,SPSCQueue2,59573274
summary,SPSCQueue2,157885194
summary,SPSCQueue2,162035416
summary,SPSCQueue2,60444135
summary,SPSCQueue2,132284928
summary,SPSCQueue2,131742500
summary,SPSCQueue2,142508312
summary,SPSCQueue2,128724714
summary,SPSCQueue2,118763324
summary,SPSCQueue2,158217526
summary,SPSCQueue2,101950790
summary,SPSCQueue2,132501552
summary,SPSCQueue2,153593088
summary,SPSCQueue2,134355715
summary,SPSCQueue2,101546659
summary,SPSCQueue2,71636995
summary,SPSCQueue2,58958369
summary,SPSCQueue3,125804369
summary,SPSCQueue3,93216836
summary,SPSCQueue3,123283795
summary,SPSCQueue3,108748526
summary,SPSCQueue3,104555612
summary,SPSCQueue3,114805993
summary,SPSCQueue3,99031336
summary,SPSCQueue3,110590059
summary,SPSCQueue3,108267715
summary,SPSCQueue3,96095858
summary,SPSCQueue3,105505602
summary,SPSCQueue3,125238291
summary,SPSCQueue3,116220557
summary,SPSCQueue3,115033404
summary,SPSCQueue3,118515847
summary,SPSCQueue3,122121039
summary,SPSCQueue3,103265573
summary,SPSCQueue3,118595587
summary,SPSCQueue3,115633996
summary,SPSCQueue3,125591037
summary,SPSCQueue3,112353248
summary,SPSCQueue3,113131021
summary,SPSCQueue3,119644949
summary,SPSCQueue3,122325342
summary,SPSCQueue3,110399307
summary,SPSCQueue3,113453992
summary,SPSCQueue3,126131269
summary,SPSCQueue3,117023213
summary,SPSCQueue3,121112660
summary,SPSCQueue3,121062078
summary,SPSCQueue4,125440054
summary,SPSCQueue4,100484031
summary,SPSCQueue4,100134420
summary,SPSCQueue4,101456450
summary,SPSCQueue4,100949805
summary,SPSCQueue4,93908238
summary,SPSCQueue4,127953298
summary,SPSCQueue4,121099383
summary,SPSCQueue4,122803530
summary,SPSCQueue4,99803394
summary,SPSCQueue4,91893172
summary,SPSCQueue4,95717698
summary,SPSCQueue4,99452670
summary,SPSCQueue4,99812592
summary,SPSCQueue4,98076928
summary,SPSCQueue4,96558325
summary,SPSCQueue4,97959335
summary,SPSCQueue4,93448086
summary,SPSCQueue4,126309251
summary,SPSCQueue4,126814592
summary,SPSCQueue4,94997465
summary,SPSCQueue4,128022840
summary,SPSCQueue4,126393306
summary,SPSCQueue4,122298267
summary,SPSCQueue4,123498555
summary,SPSCQueue4,100275609
summary,SPSCQueue4,94962225
summary,SPSCQueue4,102070510
summary,SPSCQueue4,127759281
summary,SPSCQueue4,102860704
summary,SPSCQueue5,65593031
summary,SPSCQueue5,63422477
